0FLOW THROUGH A HEATED PIPE











0               INLET FLUID VELOCITY                       =      .200E+01
0               REYNOLDS NUMBER                            =      .251E+04
0               FLUID DENSITY                              =      .116E+01
0               LAMINAR VISCOSITY                          =      .185E-04
0ITER   I-----ABSOLUTE RESIDUAL SOURCE SUM          S------I   I----FIELD VALUES AT MONITORING LOCATION            ( 5, 5)--------I
  NO.   UMOM      VMOM      MASS      ENER      TKIN      DISP          U         V         P         T         K         D

0***     9.499E-03 9.522E-02 2.344E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.162E-02 1.042E-01 2.579E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= ***
0***     1.105E-02 1.083E-01 2.829E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.375E-03 7.722E-02 1.843E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.223E-02 8.897E-02 2.127E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.227E-02 9.281E-02 2.333E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.041E-02 8.063E-02 2.027E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.271E-02 8.969E-02 2.329E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.109E-02 9.248E-02 2.373E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.090E-03 9.073E-02 2.260E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.526E-03 8.960E-02 2.155E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.150E-02 9.073E-02 2.208E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.275E-02 1.276E-01 3.922E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.657E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.295E-02 1.469E-01 3.866E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.172E-02 1.415E-01 3.690E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.114E-02 1.240E-01 4.438E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.029E-02 1.127E-01 2.891E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.126E-02 1.343E-01 3.539E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.004E-02 1.332E-01 3.926E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.037E-02 1.821E-01 6.245E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.135E-02 1.881E-01 5.510E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.032E-02 2.308E-01 8.063E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= ***
0***     1.003E-02 2.069E-01 6.141E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0ITER   I-----ABSOLUTE RESIDUAL SOURCE SUM          S------I   I----FIELD VALUES AT MONITORING LOCATION            ( 5, 5)--------I
  NO.   UMOM      VMOM      MASS      ENER      TKIN      DISP          U         V         P         T         K         D

0***     1.118E-02 2.028E-01 5.279E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.155E-03 1.616E-01 4.091E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.728E-03 1.666E-01 4.222E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.058E-02 1.459E-01 3.566E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.859E-03 1.654E-01 4.100E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.106E-02 1.767E-01 4.579E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.931E-03 1.500E-01 3.870E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.207E-02 1.387E-01 3.611E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.045E-02 1.344E-01 4.134E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.286E-02 1.471E-01 3.815E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.037E-02 1.635E-01 4.167E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.490E-03 1.738E-01 4.345E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.584E-03 1.801E-01 4.556E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.096E-02 1.852E-01 4.564E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.224E-03 1.718E-01 4.219E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.094E-02 1.627E-01 4.106E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.217E-03 1.417E-01 3.436E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.035E-02 1.543E-01 3.789E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.068E-02 1.604E-01 4.082E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= ***
0***     9.705E-03 1.416E-01 3.427E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.001E-02 1.396E-01 3.372E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.544E-03 1.290E-01 3.020E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.033E-02 1.240E-01 2.930E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.080E-02 1.159E-01 2.669E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.602E-03 1.178E-01 2.758E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.143E-02 1.443E-01 3.527E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.077E-02 1.561E-01 3.757E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.198E-02 1.548E-01 3.731E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.060E-02 1.457E-01 3.489E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.396E-03 1.490E-01 3.542E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.060E-02 1.011E-01 2.434E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.149E-02 9.893E-02 2.457E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.736E-03 7.722E-02 1.927E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.237E-02 7.444E-02 1.769E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.994E-03 1.052E-01 2.584E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.919E-03 8.379E-02 1.997E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.016E-02 8.865E-02 2.208E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.325E-03 9.782E-02 2.390E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.569E-03 9.177E-02 2.199E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= ***
0***     1.167E-02 1.043E-01 2.572E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.223E-03 8.034E-02 1.982E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.078E-02 9.212E-02 2.280E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.126E-02 1.146E-01 2.903E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.982E-03 9.588E-02 2.408E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.076E-02 1.323E-01 4.089E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.165E-02 1.841E-01 5.508E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.007E-02 1.458E-01 3.913E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.159E-02 1.513E-01 3.931E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.031E-02 1.333E-01 3.544E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.515E-03 1.314E-01 3.292E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.206E-02 1.748E-01 5.179E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.108E-02 1.378E-01 3.444E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.196E-02 1.634E-01 4.209E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.674E-03 1.553E-01 4.072E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.009E-02 1.852E-01 6.176E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.649E-03 1.975E-01 5.950E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.358E-03 2.144E-01 7.112E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.175E-02 2.257E-01 7.919E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.017E-02 1.998E-01 5.502E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= ***
0***     1.031E-02 1.616E-01 4.834E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.113E-02 1.551E-01 3.906E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.181E-02 1.361E-01 3.634E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.046E-03 1.063E-01 2.736E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.924E-03 1.000E-01 2.470E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.180E-02 9.902E-02 2.499E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.317E-02 1.215E-01 3.623E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.337E-02 1.042E-01 2.679E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.049E-02 9.808E-02 2.482E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.104E-02 9.353E-02 2.996E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.660E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.282E-02 8.474E-02 2.178E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.914E-03 1.084E-01 3.338E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.992E-03 8.651E-02 2.100E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.510E-03 7.098E-02 1.658E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.526E-03 7.847E-02 1.931E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.696E-03 9.904E-02 2.524E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.261E-02 9.242E-02 2.216E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.147E-02 9.280E-02 2.272E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.160E-02 9.702E-02 2.397E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.051E-02 1.134E-01 2.798E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= ***
0***     1.133E-02 1.333E-01 3.218E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.963E-03 1.426E-01 3.597E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.072E-02 1.459E-01 3.681E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.122E-02 1.987E-01 5.145E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.233E-02 1.892E-01 4.774E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.955E-03 1.863E-01 4.896E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.103E-02 1.872E-01 4.773E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.482E-03 1.842E-01 4.678E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.009E-03 1.512E-01 3.742E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.962E-03 1.520E-01 3.811E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.002E-02 1.563E-01 4.545E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.264E-02 1.697E-01 4.361E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.083E-02 1.367E-01 4.832E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.189E-02 1.603E-01 4.305E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.832E-03 1.343E-01 3.400E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.232E-03 1.385E-01 3.575E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.840E-03 1.086E-01 2.738E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.038E-02 8.343E-02 2.030E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.429E-02 9.657E-02 2.391E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.186E-02 9.798E-02 2.511E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= ***
0***     1.141E-02 9.177E-02 2.958E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0ITER   I-----ABSOLUTE RESIDUAL SOURCE SUM          S------I   I----FIELD VALUES AT MONITORING LOCATION            ( 5, 5)--------I
  NO.   UMOM      VMOM      MASS      ENER      TKIN      DISP          U         V         P         T         K         D

0***     1.111E-02 1.093E-01 2.929E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.042E-02 1.209E-01 3.195E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.392E-03 1.509E-01 4.684E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.119E-03 1.170E-01 3.106E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.549E-03 1.073E-01 3.476E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.065E-02 1.014E-01 3.259E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.154E-02 1.280E-01 5.212E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.196E-02 1.347E-01 4.312E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.187E-02 1.561E-01 5.833E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.078E-02 1.434E-01 3.838E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.022E-02 1.666E-01 5.504E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.196E-03 1.862E-01 4.838E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.942E-03 2.123E-01 7.236E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.044E-02 1.916E-01 5.033E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.083E-02 2.040E-01 5.075E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.162E-02 2.042E-01 5.007E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.474E-03 1.863E-01 4.581E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.063E-02 1.912E-01 5.479E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.099E-02 1.946E-01 5.684E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
          NITER= ***
0***     1.101E-02 1.964E-01 6.223E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.314E-02 2.030E-01 5.790E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.154E-02 1.793E-01 4.503E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.202E-02 2.060E-01 5.177E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.658E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.123E-02 1.896E-01 5.979E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.173E-02 1.396E-01 4.231E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     9.735E-03 1.372E-01 4.065E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.025E-02 1.479E-01 3.968E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.051E-02 1.240E-01 3.188E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.819E-03 1.219E-01 2.996E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     1.066E-02 1.383E-01 3.563E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
0***     8.031E-03 9.177E-02 2.170E+00 0.000E+00 0.000E+00 0.000E+00    2.694E+00-1.659E-03 1.000E+05 3.730E+02 1.200E-01 8.314E+02
